"17227","102 BARNETT ST, New Haven, CT, ","Match","Exact","102 BARNETT ST, NEW HAVEN, CT, 06515","-72.96545,41.325733","3697363","L","09","009","141000","1003"
"18558","77 FOWLER ST #2R, New Haven, CT, ","Match","Exact","77 FOWLER ST, NEW HAVEN, CT, 06515","-72.97971,41.334633","3697140","R","09","009","141200","4003"
"19888","195 FULTON TER, New Haven, CT, ","Match","Exact","195 FULTON TER, NEW HAVEN, CT, 06512","-72.89834,41.29286","3703777","R","09","009","142700","4019"
"17228","96 BARNETT ST, New Haven, CT, ","Match","Exact","96 BARNETT ST, NEW HAVEN, CT, 06515","-72.96548,41.325672","3697363","L","09","009","141000","1003"
"18559","HUNTINGTON AV, New Haven, CT, ","No_Match"
"17229","92 BARNETT ST, New Haven, CT, ","Match","Exact","92 BARNETT ST, NEW HAVEN, CT, 06515","-72.9655,41.32563","3697363","L","09","009","141000","1003"
"17233","72 BARNETT ST, New Haven, CT, ","Match","Exact","72 BARNETT ST, NEW HAVEN, CT, 06515","-72.96561,41.325424","3697363","L","09","009","141000","1003"
"18564","81 FOWLER ST #2L, New Haven, CT, ","Match","Exact","81 FOWLER ST, NEW HAVEN, CT, 06515","-72.97965,41.33466","3697140","R","09","009","141200","4003"
"19896","310 FORBES AV #310, New Haven, CT, ","Match","Exact","310 FORBES AVE, NEW HAVEN, CT, 06512","-72.89632,41.292595","3704049","L","09","009","142700","4023"
"17234","BARNETT ST, New Haven, CT, ","No_Match"
"18565","87 FOWLER ST #1R, New Haven, CT, ","Match","Exact","87 FOWLER ST, NEW HAVEN, CT, 06515","-72.97956,41.334705","3697140","R","09","009","141200","4003"
"19895","308 FORBES AV #308, New Haven, CT, ","Match","Exact","308 FORBES AVE, NEW HAVEN, CT, 06512","-72.89633,41.29261","3704049","L","09","009","142700","4023"
"17235","BARNETT ST, New Haven, CT, ","No_Match"
"18566","87 FOWLER ST #1L, New Haven, CT, ","Match","Exact","87 FOWLER ST, NEW HAVEN, CT, 06515","-72.97956,41.334705","3697140","R","09","009","141200","4003"
"19898","312 FORBES AV #312, New Haven, CT, ","Match","Exact","312 FORBES AVE, NEW HAVEN, CT, 06512","-72.89631,41.292583","3704049","L","09","009","142700","4023"
"17236","66 BARNETT ST, New Haven, CT, ","Match","Exact","66 BARNETT ST, NEW HAVEN, CT, 06515","-72.96564,41.325363","3697363","L","09","009","141000","1003"
"18567","87 FOWLER ST #2R, New Haven, CT, ","Match","Exact","87 FOWLER ST, NEW HAVEN, CT, 06515","-72.97956,41.334705","3697140","R","09","009","141200","4003"
"19897","124 ELIZABETH ANN DR, New Haven, CT, ","Match","Exact","124 ELIZABETH ANN DR, NEW HAVEN, CT, 06512","-72.88804,41.280037","3704224","R","09","009","142800","1000"
"18560","77 FOWLER ST #2L, New Haven, CT, ","Match","Exact","77 FOWLER ST, NEW HAVEN, CT, 06515","-72.97971,41.334633","3697140","R","09","009","141200","4003"
"19892","384 FORBES AV, New Haven, CT, ","Match","Exact","384 FORBES AVE, NEW HAVEN, CT, 06512","-72.89604,41.292023","3704049","L","09","009","142700","4023"
"17230","991 TOWNSEND AV, New Haven, CT, ","Match","Exact","991 TOWNSEND AVE, NEW HAVEN, CT, 06512","-72.89444,41.282124","647240816","R","09","009","142700","2011"
"18561","81 FOWLER ST #1R, New Haven, CT, ","Match","Exact","81 FOWLER ST, NEW HAVEN, CT, 06515","-72.97965,41.33466","3697140","R","09","009","141200","4003"
"19891","225 FULTON TER, New Haven, CT, ","Match","Exact","225 FULTON TER, NEW HAVEN, CT, 06512","-72.89818,41.293037","3703777","R","09","009","142700","4019"
"17231","88 BARNETT ST, New Haven, CT, ","Match","Exact","88 BARNETT ST, NEW HAVEN, CT, 06515","-72.96552,41.325592","3697363","L","09","009","141000","1003"
